CATS21,IMLSN1,HVSI11,FOCSN1,EXTSN1,BM_IJ1,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GVMTK1,GS_T_1,ESP021,CHP021,MQX031,MQY031,MSX031,MSX031,BM_AN1,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.224664225,0.5995115995,-190.4761905,0.6886446886,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.3311355311,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,156.884058,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.958,23-11-2021 11:02:46,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5958485958,-190.3785104,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.881,23-11-2021 11:02:50,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.3785104,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.732,23-11-2021 11:02:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.2808303,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3296703297,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.721,23-11-2021 11:02:58,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5970695971,-190.2808303,0.6910866911,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3545787546,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,156.884058,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.862,23-11-2021 11:03:02,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.1831502,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11843712,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.488,23-11-2021 11:03:06,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.3785104,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.727,23-11-2021 11:03:10,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.3785104,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.336996337,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.421,23-11-2021 11:03:14,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.4761905,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.356043956,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.258,23-11-2021 11:03:18,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5970695971,-190.4761905,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2842490842,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,156.884058,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.72,23-11-2021 11:03:22,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5995115995,-190.2808303,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.954,23-11-2021 11:03:26,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.2808303,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3531135531,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11843712,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.919,23-11-2021 11:03:30,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.1831502,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3326007326,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.138,23-11-2021 11:03:34,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.2808303,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.762,23-11-2021 11:03:38,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.3785104,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2783882784,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.441,23-11-2021 11:03:42,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.5738706,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3326007326,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.581,23-11-2021 11:03:46,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5995115995,-190.4761905,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3326007326,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.613,23-11-2021 11:03:50,0,1,6,11,-190,87.2,45.5,12.88,155
2.231990232,0.5982905983,-190.1831502,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3296703297,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.844,23-11-2021 11:03:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.4761905,0.6886446886,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.356043956,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.158,23-11-2021 11:03:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.3785104,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3355311355,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.193,23-11-2021 11:04:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.3785104,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2842490842,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.11843712,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.857,23-11-2021 11:04:07,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.1831502,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,156.884058,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.691,23-11-2021 11:04:11,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.3785104,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3575091575,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.172,23-11-2021 11:04:15,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.6715507,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.822,23-11-2021 11:04:19,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.2808303,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.336996337,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.773,23-11-2021 11:04:23,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5995115995,-190.3785104,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3457875458,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.141,23-11-2021 11:04:27,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.5738706,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3457875458,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.624,23-11-2021 11:04:31,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.4761905,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12332112,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.797,23-11-2021 11:04:35,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.2808303,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3326007326,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.128,23-11-2021 11:04:39,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.3785104,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3296703297,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.062,23-11-2021 11:04:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5995115995,-190.3785104,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3575091575,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.602,23-11-2021 11:04:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.5738706,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.652,23-11-2021 11:04:51,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.4761905,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3326007326,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.527,23-11-2021 11:04:55,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.4761905,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.3545787546,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.212,23-11-2021 11:04:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.1831502,0.6862026862,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3501831502,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12332112,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.009,23-11-2021 11:05:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.3785104,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.495,23-11-2021 11:05:07,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.2808303,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3472527473,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.377,23-11-2021 11:05:12,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.1831502,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.293,23-11-2021 11:05:16,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.3785104,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.13308913,157.0522117,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.184,23-11-2021 11:05:20,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.4761905,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3516483516,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.13308913,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.515,23-11-2021 11:05:24,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.2808303,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.273992674,-0.3443223443,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.339,23-11-2021 11:05:28,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.3785104,0.6886446886,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.552,23-11-2021 11:05:32,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.4761905,0.6910866911,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3457875458,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.327,23-11-2021 11:05:36,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.1831502,0.6886446886,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.356043956,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.474,23-11-2021 11:05:40,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.4761905,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3501831502,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,157.2206096,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.879,23-11-2021 11:05:44,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.0854701,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.3311355311,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,157.389252,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.454,23-11-2021 11:05:48,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.1831502,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.356043956,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,157.2206096,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.38,23-11-2021 11:05:52,0,1,6,11,-190,87.2,45.5,12.88,155
