CATS21,IMLSN1,HVSI11,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GS_T_1,ESP021,CHP021,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.195360195,1.7997558,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.839,15-11-2021 10:40:58,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4468864469,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.872,15-11-2021 10:41:02,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0.098,15-11-2021 10:41:06,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.4750733138,-0.1114369501,-0.2783882784,-0.4424908425,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.914,15-11-2021 10:41:10,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.798534799,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0,15-11-2021 10:41:14,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4395604396,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.666,15-11-2021 10:41:18,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.877,15-11-2021 10:41:22,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4498168498,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.816,15-11-2021 10:41:26,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.802197802,-160.6837607,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.998,15-11-2021 10:41:30,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.802197802,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4586080586,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0.145,15-11-2021 10:41:34,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.443956044,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.629,15-11-2021 10:41:39,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4483516484,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.699,15-11-2021 10:41:43,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.803418803,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4556776557,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.633,15-11-2021 10:41:47,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0.052,15-11-2021 10:41:51,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.916,15-11-2021 10:41:55,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.787,15-11-2021 10:41:59,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.7997558,-161.4652015,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,0,15-11-2021 10:42:03,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.803418803,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4336996337,0.01759530792,0.2521994135,-0.2974358974,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.691,15-11-2021 10:42:07,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4512820513,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.862,15-11-2021 10:42:11,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.800976801,-160.6837607,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.899,15-11-2021 10:42:15,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4454212454,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.973,15-11-2021 10:42:19,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.5860806,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4571428571,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.673,15-11-2021 10:42:23,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4336996337,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.846,15-11-2021 10:42:27,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.798534799,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4586080586,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.655,15-11-2021 10:42:31,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.802197802,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4600732601,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.857,15-11-2021 10:42:35,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-161.3675214,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4351648352,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.84,15-11-2021 10:42:39,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.8791209,0.1583577713,-1.284457478,-0.00293040293,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4556776557,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.436,15-11-2021 10:42:43,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.798534799,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4468864469,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.623,15-11-2021 10:42:48,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.802197802,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.765,15-11-2021 10:42:52,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.6837607,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4454212454,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.765,15-11-2021 10:42:56,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-161.1721612,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4351648352,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.962,15-11-2021 10:43:00,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.802197802,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.725,15-11-2021 10:43:04,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.800976801,-160.7814408,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4424908425,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.838,15-11-2021 10:43:08,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4571428571,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.67,15-11-2021 10:43:12,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2769230769,-0.4483516484,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.871,15-11-2021 10:43:16,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.443956044,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.842,15-11-2021 10:43:20,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.89,15-11-2021 10:43:24,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.3675214,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.989,15-11-2021 10:43:28,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.803418803,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4571428571,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.585,15-11-2021 10:43:32,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.800976801,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.627,15-11-2021 10:43:36,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.800976801,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.924,15-11-2021 10:43:40,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.803418803,-160.5860806,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4366300366,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0.037,15-11-2021 10:43:44,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.803418803,-160.6837607,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,0.003,15-11-2021 10:43:48,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2769230769,-0.443956044,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.889,15-11-2021 10:43:52,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.800976801,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4351648352,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.662,15-11-2021 10:43:57,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.2698413,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.583,15-11-2021 10:44:01,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.441025641,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.687,15-11-2021 10:44:05,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.7814408,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4498168498,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.698,15-11-2021 10:44:09,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4322344322,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.582,15-11-2021 10:44:13,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.802197802,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4644688645,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.74,15-11-2021 10:44:17,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4336996337,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,0.038,15-11-2021 10:44:21,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.6837607,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2769230769,-0.443956044,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.908,15-11-2021 10:44:25,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4454212454,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.395,15-11-2021 10:44:29,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.800976801,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4424908425,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.857,15-11-2021 10:44:33,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-161.3675214,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4600732601,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.769,15-11-2021 10:44:37,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.803418803,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.753,15-11-2021 10:44:41,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4366300366,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,0.321,15-11-2021 10:44:45,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.7997558,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2769230769,-0.4571428571,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,0.274,15-11-2021 10:44:49,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4512820513,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.704,15-11-2021 10:44:53,1,0,6,9,-160,87.4,42,12.798,120
2.2002442,1.802197802,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.682,15-11-2021 10:44:57,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.800976801,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4498168498,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.548,15-11-2021 10:45:01,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.803418803,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4512820513,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.517,15-11-2021 10:45:05,1,0,6,9,-160,87.4,42,12.798,120
2.2002442,1.798534799,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4454212454,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.888,15-11-2021 10:45:10,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.662,15-11-2021 10:45:14,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.802197802,-161.2698413,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4750733138,-0.1114369501,-0.2798534799,-0.4351648352,0.01759530792,0.2521994135,-0.2974358974,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.535,15-11-2021 10:45:18,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.7997558,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4542124542,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.36,15-11-2021 10:45:22,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.802197802,-161.3675214,0.1583577713,-1.284457478,-0.004395604396,-0.03516483516,0.4750733138,-0.1114369501,-0.2769230769,-0.4483516484,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.799,15-11-2021 10:45:26,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.800976801,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4351648352,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.917,15-11-2021 10:45:30,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.7997558,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,359.617,15-11-2021 10:45:34,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.800976801,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2769230769,-0.443956044,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5274725275,16.12903226,7.00E+03,0.101,15-11-2021 10:45:38,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.803418803,-161.1721612,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4750733138,-0.1114369501,-0.2798534799,-0.4395604396,0.01759530792,0.2521994135,-0.2989010989,-0.2857142857,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.741,15-11-2021 10:45:42,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.802197802,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2783882784,-0.4380952381,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.651,15-11-2021 10:45:46,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.803418803,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4750733138,-0.1114369501,-0.2769230769,-0.4512820513,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.362,15-11-2021 10:45:50,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.7997558,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4750733138,-0.1114369501,-0.2783882784,-0.4600732601,0.01759530792,0.2521994135,-0.2989010989,-0.2871794872,3.897435897,3.457875458,,0.5289377289,16.12903226,7.00E+03,359.692,15-11-2021 10:45:54,1,0,6,9,-160,87.4,42,12.798,120
